,word,ort,pho,wf,img
1504,field,__field___,__fild____,4602.0,6.5
1505,fields,__fields__,__fildz___,1983.0,4.194245614035087
1506,fiend,__fiend___,__find____,8.0,3.4
1507,fiends,__fiends__,__findz___,7.0,4.194245614035087
1508,fierce,__fierce__,__firs____,514.0,3.6
1509,fife,__fi_fe___,__fAf_____,7.0,2.2
1510,fifes,__fi_fes__,__fAfs____,1.0,4.194245614035087
1511,fifth,__fi_fth__,__fIfT____,2095.0,4.4
1512,fig,__fi_g____,__fIg_____,41.0,5.1
1513,fight,__fi_ght__,__fAt_____,5184.0,4.8
1514,fights,__fi_ghts_,__fAts____,420.0,4.194245614035087
1515,figs,__fi_gs___,__fIgz____,9.0,4.194245614035087
1516,filch,__fi_lch__,__fIlC____,1.0,4.194245614035087
1517,filched,__fi_lched,__fIlCt___,3.0,4.194245614035087
1518,file,__fi_le___,__fAl_____,2523.0,5.8
1519,filed,__fi_led__,__fAld____,10100.0,4.194245614035087
1520,files,__fi_les__,__fAlz____,606.0,4.194245614035087
1521,fill,__fi_ll___,__fIl_____,1608.0,3.5
1522,filled,__fi_lled_,__fIld____,1803.0,4.194245614035087
1523,fills,__fi_lls__,__fIlz____,317.0,4.194245614035087
1524,film,__fi_lm___,__fIlm____,4016.0,6.0
1525,films,__fi_lms__,__fIlmz___,1410.0,4.194245614035087
1526,filth,__fi_lth__,__fIlT____,19.0,4.6
1527,filths,__fi_lths_,__fIlTs___,0.0,4.194245614035087
1528,fin,__fi_n____,__fIn_____,69.0,5.3
1529,finch,__fi_nch__,__fInC____,29.0,4.3
1530,find,__fi_nd___,__fAnd____,8820.0,2.5
1531,finds,__fi_nds__,__fAndz___,1290.0,4.194245614035087
1532,fine,__fi_ne___,__fAn_____,3133.0,2.4
1533,fink,__fi_nk___,__fInk____,296.0,4.194245614035087
1534,finks,__fi_nks__,__fInks___,15.0,4.194245614035087
1535,fins,__fi_ns___,__fInz____,25.0,4.194245614035087
1536,fir,__fi_r____,__f^r_____,16.0,3.5
1537,fire,__fi_re___,__fAr_____,3925.0,6.5
1538,fires,__fi_res__,__fArz____,583.0,4.194245614035087
1539,firm,__fi_rm___,__f^rm____,22031.0,4.1
1540,firms,__fi_rms__,__f^rmz___,10930.0,4.194245614035087
1541,firs,__fi_rs___,__f^rz____,4.0,4.194245614035087
1542,first,__fi_rst__,__f^rst___,65180.0,4.1
1543,fish,__fi_sh___,__fIS_____,1327.0,6.8
1544,fist,__fi_st___,__fIst____,97.0,6.5
1545,fists,__fi_sts__,__fIsts___,34.0,4.194245614035087
1546,fit,__fi_t____,__fIt_____,1630.0,3.1
1547,fits,__fi_ts___,__fIts____,397.0,4.194245614035087
1548,five,__fi_ve___,__fAv_____,20929.0,5.8
1549,fix,__fi_x____,__fIks____,773.0,3.2
1550,fixed,__fi_xed__,__fIkst___,4179.0,4.194245614035087
1551,fizz,__fi_zz___,__fIz_____,14.0,4.6
1552,flag,_fla_g____,_fl@g_____,799.0,6.8
1553,flags,_fla_gs___,_fl@gz____,270.0,4.194245614035087
1554,flail,_flail____,_flel_____,12.0,2.7
1555,flailed,_flailed__,_fleld____,2.0,4.194245614035087
1556,flails,_flails___,_flelz____,3.0,4.194245614035087
1557,flair,_flair____,_flEr_____,107.0,2.6
1558,flairs,_flairs___,_flErz____,0.0,4.194245614035087
1559,flak,_fla_k____,_fl@k_____,60.0,1.8
1560,flake,_fla_ke___,_flek_____,3.0,5.2
1561,flakes,_fla_kes__,_fleks____,46.0,4.194245614035087
1562,flame,_fla_me___,_flem_____,122.0,6.2
1563,flames,_fla_mes__,_flemz____,146.0,4.194245614035087
1564,flan,_fla_n____,_flan_____,0.0,4.194245614035087
1565,flank,_fla_nk___,_fl@nk____,59.0,3.0
1566,flanked,_fla_nked_,_fl@nkt___,34.0,4.194245614035087
1567,flanks,_fla_nks__,_fl@nks___,19.0,4.194245614035087
1568,flap,_fla_p____,_fl@p_____,182.0,4.0
1569,flapped,_fla_pped_,_fl@pt____,4.0,4.194245614035087
1570,flaps,_fla_ps___,_fl@ps____,105.0,4.194245614035087
1571,flare,_fla_re___,_flEr_____,92.0,4.5
1572,flared,_fla_red__,_flErd____,102.0,4.194245614035087
1573,flares,_fla_res__,_flErz____,22.0,4.194245614035087
1574,flash,_fla_sh___,_fl@S_____,212.0,4.9
1575,flashed,_fla_shed_,_fl@St____,78.0,4.194245614035087
1576,flask,_fla_sk___,_fl@sk____,12.0,5.0
1577,flasks,_fla_sks__,_fl@sks___,10.0,4.194245614035087
1578,flat,_fla_t____,_fl@t_____,2476.0,4.1
1579,flaunt,_flaunt___,_flant____,21.0,2.8
1580,flaw,_flaw_____,_fla______,185.0,3.1
1581,flaws,_flaws____,_flaz_____,301.0,4.194245614035087
1582,flax,_fla_x____,_fl@ks____,8.0,2.0
1583,flay,_flay_____,_fle______,3.0,4.194245614035087
1584,flea,_flea_____,_fli______,40.0,6.5
1585,fleas,_fleas____,_fliz_____,16.0,4.194245614035087
1586,fleck,_fle_ck___,_flEk_____,10.0,2.6
1587,flecks,_fle_cks__,_flEks____,6.0,4.194245614035087
1588,fledge,_fle_dge__,_flEJ_____,0.0,4.194245614035087
1589,flee,_flee_____,_fli______,163.0,3.9
1590,fleet,_fleet____,_flit_____,1427.0,4.5
1591,fleets,_fleets___,_flits____,139.0,4.194245614035087
1592,flesh,_fle_sh___,_flES_____,179.0,5.7
1593,flew,_flew_____,_flu______,671.0,3.7
1594,flex,_fle_x____,_flEks____,73.0,4.1
1595,flexed,_fle_xed__,_flEkst___,14.0,4.194245614035087
1596,flick,_fli_ck___,_flIk_____,75.0,3.9
1597,flicked,_fli_cked_,_flIkt____,4.0,4.194245614035087
1598,flicks,_fli_cks__,_flIks____,22.0,4.194245614035087
1599,flies,_flies____,_flAz_____,322.0,4.194245614035087
1600,flight,_fli_ght__,_flAt_____,3488.0,5.0
1601,flights,_fli_ghts_,_flAts____,1997.0,4.194245614035087
1602,flinch,_fli_nch__,_flInC____,17.0,3.9
1603,flinched,_fli_nched,_flInCt___,11.0,4.194245614035087
1604,fling,_fli_ng___,_flIng____,36.0,3.6
1605,flings,_fli_ngs__,_flIngz___,8.0,4.194245614035087
1606,flint,_fli_nt___,_flInt____,143.0,4.4
1607,flints,_fli_nts__,_flInts___,1.0,4.194245614035087
1608,flip,_fli_p____,_flIp_____,280.0,4.0
1609,flipped,_fli_pped_,_flIpt____,51.0,4.194245614035087
1610,flips,_fli_ps___,_flIps____,29.0,4.194245614035087
1611,flirt,_fli_rt___,_fl^rt____,13.0,4.9
1612,flirts,_fli_rts__,_fl^rts___,10.0,4.194245614035087
1613,flit,_fli_t____,_flIt_____,9.0,4.194245614035087
1614,flits,_fli_ts___,_flIts____,5.0,4.194245614035087
1615,float,_float____,_flot_____,289.0,5.1
1616,floats,_floats___,_flots____,67.0,4.194245614035087
1617,flock,_flo_ck___,_flak_____,155.0,5.6
1618,flocks,_flo_cks__,_flaks____,29.0,4.194245614035087
1619,floe,_floe_____,_flo______,0.0,4.194245614035087
1620,floes,_floes____,_floz_____,3.0,4.194245614035087
1621,flog,_flo_g____,_flag_____,6.0,3.5
1622,flogged,_flo_gged_,_flagd____,6.0,4.194245614035087
1623,flogs,_flo_gs___,_flagz____,1.0,4.194245614035087
1624,flood,_flood____,_fl^d_____,691.0,6.4
1625,floods,_floods___,_fl^dz____,101.0,4.194245614035087
1626,floor,_floor____,_flor_____,3171.0,4.194245614035087
1627,floors,_floors___,_florz____,330.0,4.194245614035087
1628,flop,_flo_p____,_flap_____,158.0,3.8
1629,flopped,_flo_pped_,_flapt____,159.0,4.194245614035087
1630,flops,_flo_ps___,_flaps____,88.0,4.194245614035087
1631,floss,_flo_ss___,_flas_____,25.0,5.7
1632,flounce,_flounce__,_flWns____,2.0,2.6
1633,flounced,_flounced_,_flWnst___,1.0,4.194245614035087
1634,flour,_flour____,_flWr_____,132.0,6.5
1635,flours,_flours___,_flWrz____,1.0,4.194245614035087
1636,flout,_flout____,_flWt_____,17.0,4.194245614035087
1637,flow,_flow_____,_flo______,3772.0,3.8
1638,flows,_flows____,_floz_____,649.0,4.194245614035087
1639,flu,_flu______,_flu______,114.0,4.2
1640,flub,_flu_b____,_fl^b_____,2.0,2.2
1641,flubbed,_flu_bbed_,_fl^bd____,5.0,4.194245614035087
1642,flubs,_flu_bs___,_fl^bz____,7.0,4.194245614035087
1643,flue,_flue_____,_flu______,13.0,4.194245614035087
1644,fluff,_flu_ff___,_fl^f_____,32.0,3.8
1645,fluffs,_flu_ffs__,_fl^fs____,6.0,4.194245614035087
1646,fluke,_flu_ke___,_fluk_____,87.0,2.9
1647,flukes,_flu_kes__,_fluks____,1.0,4.194245614035087
1648,flume,_flu_me___,_flum_____,13.0,2.8
1649,flung,_flu_ng___,_fl^ng____,169.0,3.4
1650,flunk,_flu_nk___,_fl^nk____,25.0,3.0
1651,flus,_flu_s____,_fluz_____,0.0,4.194245614035087
1652,flush,_flu_sh___,_fl^S_____,228.0,3.8
1653,flushed,_flu_shed_,_fl^St____,38.0,4.194245614035087
1654,flute,_flu_te___,_flut_____,55.0,6.3
1655,flutes,_flu_tes__,_fluts____,12.0,4.194245614035087
1656,flux,_flu_x____,_fl^ks____,40.0,2.2
1657,fly,_fly______,_flA______,1306.0,5.9
1658,foal,__foal____,__fol_____,10.0,4.0
1659,foals,__foals___,__folz____,2.0,4.194245614035087
1660,foam,__foam____,__fom_____,161.0,5.7
1661,foams,__foams___,__fomz____,11.0,4.194245614035087
1662,fob,__fo_b____,__fab_____,7.0,4.194245614035087
1663,fobs,__fo_bs___,__fabz____,0.0,4.194245614035087
1664,foe,__foe_____,__fo______,184.0,3.5
1665,foes,__foes____,__foz_____,286.0,4.194245614035087
1666,fog,__fo_g____,__fag_____,107.0,6.0
1667,fogs,__fo_gs___,__fagz____,3.0,4.194245614035087
1668,foil,__foil____,__fOl_____,151.0,4.194245614035087
1669,foils,__foils___,__fOlz____,13.0,4.194245614035087
1670,foist,__foist___,__fOst____,6.0,4.194245614035087
1671,foists,__foists__,__fOsts___,1.0,4.194245614035087
1672,fold,__fo_ld___,__fold____,264.0,5.4
1673,folds,__fo_lds__,__foldz___,28.0,4.194245614035087
1674,folk,__fo_lk___,__fok_____,307.0,4.4
1675,folks,__fo_lks__,__foks____,559.0,4.194245614035087
1676,fond,__fo_nd___,__fand____,186.0,2.9
1677,font,__fo_nt___,__fant____,16.0,4.5
1678,fonts,__fo_nts__,__fants___,11.0,4.194245614035087
1679,food,__food____,__fud_____,10915.0,6.0
1680,foods,__foods___,__fudz____,2313.0,4.194245614035087
1681,fool,__fool____,__ful_____,234.0,3.7
1682,fools,__fools___,__fulz____,75.0,4.194245614035087
1683,foot,__foot____,__fUt_____,1258.0,6.7
1684,fop,__fo_p____,__fap_____,3.0,4.194245614035087
1685,fops,__fo_ps___,__faps____,1.0,4.194245614035087
1686,for,__fo_r____,__for_____,466133.0,1.3
1687,force,__fo_rce__,__fors____,12934.0,3.3
1688,ford,__fo_rd___,__ford____,7560.0,5.2
1689,fords,__fo_rds__,__fordz___,71.0,4.194245614035087
1690,fore,__fo_re___,__for_____,54.0,1.9
1691,forge,__fo_rge__,__forJ____,407.0,3.3
1692,fork,__fo_rk___,__fork____,69.0,6.6
1693,forks,__fo_rks__,__forks___,32.0,4.194245614035087
1694,form,__fo_rm___,__form____,5838.0,2.5
1695,forms,__fo_rms__,__formz___,1586.0,4.194245614035087
1696,fort,__fo_rt___,__fort____,1942.0,6.0
1697,forth,__fo_rth__,__forT____,602.0,3.2
1698,forts,__fo_rts__,__forts___,9.0,4.194245614035087
1699,fought,__fought__,__fat_____,948.0,3.9
1700,foul,__foul____,__fWl_____,239.0,3.6
1701,fouled,__fouled__,__fWld____,30.0,4.194245614035087
1702,fouls,__fouls___,__fulz____,7.0,4.194245614035087
1703,found,__found___,__fWnd____,10688.0,2.7
1704,four,__four____,__for_____,466133.0,5.9
1705,fourth,__fourth__,__forT____,11123.0,4.194245614035087
1706,fowl,__fowl____,__fWl_____,16.0,5.1
1707,fox,__fo_x____,__faks____,1097.0,6.4
1708,frail,_frail____,_frel_____,83.0,3.4
1709,frame,_fra_me___,_frem_____,368.0,6.0
1710,frames,_fra_mes__,_fremz____,110.0,4.194245614035087
1711,franc,_fra_nc___,_fr@nk____,728.0,2.6
1712,francs,_fra_ncs__,_fr@nks___,3451.0,4.194245614035087
1713,frank,_fra_nk___,_fr@nk____,3046.0,3.7
1714,frappe,_fra_ppe__,_fr@p_____,4.0,4.194245614035087
1715,frappes,_fra_ppes_,_fr@ps____,0.0,4.194245614035087
1716,fraud,_fraud____,_frad_____,4050.0,2.9
1717,frauds,_frauds___,_fradz____,89.0,4.194245614035087
1718,fray,_fray_____,_fre______,241.0,3.1
1719,frayed,_frayed___,_fred_____,40.0,4.194245614035087
1720,frays,_frays____,_frez_____,5.0,3.0
1721,freak,_freak____,_frik_____,45.0,4.3
1722,freaks,_freaks___,_friks____,30.0,4.194245614035087
1723,free,_free_____,_fri______,10721.0,3.0
1724,freeze,_freeze___,_friz_____,1079.0,5.2
1725,freight,_freight__,_fret_____,942.0,4.7
1726,freights,_freights_,_frets____,1.0,4.194245614035087
1727,french,_fre_nch__,_frEnC____,7270.0,4.194245614035087
1728,fresh,_fre_sh___,_frES_____,1749.0,3.2
1729,fret,_fre_t____,_frEt_____,167.0,2.6
1730,frets,_fre_ts___,_frEts____,121.0,4.194245614035087
1731,fridge,_fri_dge__,_frIJ_____,12.0,4.194245614035087
1732,fried,_fried____,_frAd_____,410.0,4.194245614035087
1733,friend,_friend___,_frEnd____,2123.0,5.6
1734,friends,_friends__,_frEndz___,2683.0,4.194245614035087
1735,fries,_fries____,_frAz_____,108.0,4.194245614035087
1736,frieze,_frieze___,_friz_____,7.0,4.194245614035087
1737,fright,_fri_ght__,_frAt_____,33.0,3.3
1738,frights,_fri_ghts_,_frAts____,0.0,4.194245614035087
1739,frill,_fri_ll___,_frIl_____,14.0,3.0
1740,frills,_fri_lls__,_frIlz____,90.0,4.194245614035087
1741,fringe,_fri_nge__,_frInJ____,221.0,4.6
1742,frisk,_fri_sk___,_frIsk____,5.0,3.6
1743,frizz,_fri_zz___,_frIz_____,3.0,4.6
1744,fro,_fro______,_fro______,5.0,4.194245614035087
1745,frock,_fro_ck___,_frak_____,9.0,3.0
1746,frocks,_fro_cks__,_fraks____,10.0,4.194245614035087
1747,frog,_fro_g____,_frag_____,39.0,6.7
1748,frogs,_fro_gs___,_fragz____,23.0,4.194245614035087
1749,from,_fro_m____,_fr^m_____,230894.0,2.0
1750,frond,_fro_nd___,_frand____,1.0,4.194245614035087
1751,front,_fro_nt___,_fr^nt____,4345.0,4.4
1752,fronts,_fro_nts__,_fr^nts___,239.0,4.194245614035087
1753,frost,_fro_st___,_frast____,270.0,5.8
1754,frosts,_fro_sts__,_frasts___,10.0,4.194245614035087
1755,froth,_fro_th___,_fraT_____,27.0,3.1
1756,frothed,_fro_thed_,_fraDd____,1.0,4.194245614035087
1757,froths,_fro_ths__,_fraDs____,0.0,4.194245614035087
1758,frown,_frown____,_frWn_____,22.0,5.8
1759,frowned,_frowned__,_frWnd____,30.0,4.194245614035087
1760,frowns,_frowns___,_frWnz____,39.0,4.194245614035087
1761,froze,_fro_ze___,_froz_____,144.0,5.0
1762,fruit,_fruit____,_frut_____,751.0,6.3
1763,fruits,_fruits___,_fruts____,241.0,4.194245614035087
1764,frump,_fru_mp___,_fr^mp____,7.0,4.194245614035087
1765,frumps,_fru_mps__,_fr^mps___,0.0,4.194245614035087
1766,fry,_fry______,_frA______,247.0,5.4
1767,fuck,__fu_ck___,__f^k_____,0.0,4.194245614035087
1768,fudge,__fu_dge__,__f^J_____,50.0,6.5
1769,fuel,__fuel____,__fYl_____,3095.0,4.194245614035087
1770,fuels,__fuels___,__fYlz____,334.0,4.194245614035087
1771,fugue,__fu_gue__,__fYg_____,9.0,1.8
1772,full,__fu_ll___,__fUl_____,11268.0,3.4
1773,fume,__fu_me___,__fYm_____,15.0,3.7
1774,fumes,__fu_mes__,__fumz____,159.0,4.194245614035087
1775,fun,__fu_n____,__f^n_____,934.0,3.6
1776,fund,__fu_nd___,__f^nd____,16199.0,3.4
1777,funds,__fu_nds__,__f^ndz___,19129.0,4.194245614035087
1778,funk,__fu_nk___,__f^nk____,51.0,2.6
1779,funks,__fu_nks__,__f^nks___,8.0,4.194245614035087
1780,fur,__fu_r____,__f^r_____,249.0,6.4
1781,furl,__fu_rl___,__f^rl____,0.0,4.194245614035087
1782,furled,__fu_rled_,__f^rld___,1.0,4.194245614035087
1783,furls,__fu_rls__,__f^rlz___,0.0,4.194245614035087
1784,furs,__fu_rs___,__f^rz____,64.0,4.194245614035087
1785,fuse,__fu_se___,__fYz_____,61.0,4.1
1786,fuss,__fu_ss___,__f^s_____,166.0,2.7
1787,fussed,__fu_ssed_,__f^st____,7.0,4.194245614035087
1788,fuzz,__fu_zz___,__f^z_____,8.0,5.5
1789,gab,__ga_b____,__g@b_____,50.0,3.2
1790,gabs,__ga_bs___,__g@bz____,0.0,4.194245614035087
1791,gad,__ga_d____,__g@d_____,6.0,4.194245614035087
1792,gads,__ga_ds___,__g@dz____,0.0,4.194245614035087
1793,gaff,__ga_ff___,__g@f_____,0.0,4.194245614035087
1794,gaffe,__ga_ffe__,__g@f_____,28.0,4.194245614035087
1795,gaffes,__ga_ffes_,__g@fs____,44.0,4.194245614035087
1796,gaffs,__ga_ffs__,__g@fs____,0.0,4.194245614035087
1797,gag,__ga_g____,__g@g_____,59.0,4.1
1798,gags,__ga_gs___,__g@gz____,19.0,4.194245614035087
1799,gain,__gain____,__gen_____,10335.0,2.8
1800,gained,__gained__,__gend____,5382.0,4.194245614035087
1801,gains,__gains___,__genz____,10677.0,4.194245614035087
1802,gait,__gait____,__get_____,14.0,2.6
1803,gaits,__gaits___,__gets____,0.0,4.194245614035087
1804,gal,__ga_l____,__g@l_____,13.0,4.194245614035087
1805,gale,__ga_le___,__gel_____,86.0,2.8
1806,gales,__ga_les__,__gelz____,5.0,4.194245614035087
1807,gall,__ga_ll___,__gal_____,38.0,2.3
1808,gals,__ga_ls___,__g@lz____,12.0,4.194245614035087
1809,game,__ga_me___,__gem_____,4074.0,4.9
1810,games,__ga_mes__,__gemz____,2221.0,4.194245614035087
1811,gamp,__ga_mp___,__g@mp____,0.0,4.194245614035087
1812,gang,__ga_ng___,__g@ng____,392.0,5.5
1813,gangs,__ga_ngs__,__g@ngz___,179.0,4.194245614035087
1814,gap,__ga_p____,__g@p_____,2132.0,4.9
1815,gape,__ga_pe___,__gep_____,4.0,2.8
1816,gaped,__ga_ped__,__gept____,5.0,4.194245614035087
1817,gapes,__ga_pes__,__geps____,1.0,4.194245614035087
1818,gaps,__ga_ps___,__g@ps____,246.0,4.194245614035087
1819,garb,__ga_rb___,__garb____,59.0,3.0
1820,garbs,__ga_rbs__,__garbz___,1.0,4.194245614035087
1821,gas,__ga_s____,__g@s_____,12961.0,5.7
1822,gash,__ga_sh___,__g@S_____,12.0,4.2
1823,gasp,__ga_sp___,__g@sp____,41.0,4.1
1824,gasped,__ga_sped_,__g@spt___,21.0,4.194245614035087
1825,gasps,__ga_sps__,__g@sps___,20.0,4.194245614035087
1826,gat,__ga_t____,__g@t_____,0.0,4.194245614035087
1827,gate,__ga_te___,__get_____,313.0,6.1
1828,gates,__ga_tes__,__gets____,744.0,4.194245614035087
1829,gauche,__gauche__,__goS_____,9.0,1.5
1830,gaud,__gaud____,__gad_____,0.0,4.194245614035087
1831,gauge,__gauge___,__geJ_____,437.0,3.8
1832,gaunt,__gaunt___,__gant____,15.0,2.6
1833,gauze,__gauze___,__gaz_____,12.0,5.2
1834,gave,__ga_ve___,__gev_____,5247.0,2.3
1835,gawk,__gawk____,__gak_____,8.0,3.3
1836,gay,__gay_____,__ge______,570.0,3.6
1837,gaze,__ga_ze___,__gez_____,58.0,4.0
1838,gazed,__ga_zed__,__gezd____,14.0,4.194245614035087
1839,gear,__gear____,__gir_____,905.0,4.8
1840,gears,__gears___,__girz____,133.0,4.194245614035087
1841,gee,__gee_____,__Ji______,58.0,4.194245614035087
1842,gees,__gees____,__Jiz_____,5.0,4.194245614035087
1843,geese,__geese___,__gis_____,31.0,6.4
1844,gel,__ge_l____,__JEl_____,45.0,4.194245614035087
1845,gels,__ge_ls___,__JElz____,6.0,4.194245614035087
1846,gem,__ge_m____,__JEm_____,129.0,6.3
1847,gems,__ge_ms___,__JEmz____,53.0,4.194245614035087
1848,gene,__ge_ne___,__Jin_____,971.0,3.8
1849,genes,__ge_nes__,__Jinz____,313.0,4.194245614035087
1850,gent,__ge_nt___,__JEnt____,13.0,3.1
1851,gents,__ge_nts__,__JEnts___,5.0,4.194245614035087
1852,germ,__ge_rm___,__J^rm____,31.0,5.0
1853,germs,__ge_rms__,__J^rmz___,20.0,4.194245614035087
1854,get,__ge_t____,__gEt_____,24986.0,1.7
1855,gets,__ge_ts___,__gEts____,3259.0,4.194245614035087
1856,ghast,_gha_st___,__g@st____,0.0,4.194245614035087
1857,ghasts,_gha_sts__,__g@sts___,0.0,4.194245614035087
1858,ghost,_gho_st___,__gost____,173.0,6.6
1859,ghosts,_gho_sts__,__gosts___,57.0,4.194245614035087
1860,ghoul,_ghoul____,__gul_____,3.0,5.0
1861,ghouls,_ghouls___,__gulz____,2.0,4.194245614035087
1862,gibe,__gi_be___,__JAb_____,3.0,4.194245614035087
1863,gibes,__gi_bes__,__JAbz____,5.0,4.194245614035087
1864,gift,__gi_ft___,__gIft____,734.0,6.1
1865,gifts,__gi_fts__,__gIfts___,652.0,4.194245614035087
1866,gig,__gi_g____,__gIg_____,29.0,3.6
1867,gigs,__gi_gs___,__gIgz____,21.0,4.194245614035087
1868,gild,__gi_ld___,__gIld____,2.0,4.194245614035087
1869,gilds,__gi_lds__,__gIldz___,1.0,4.194245614035087
1870,gill,__gi_ll___,__gIl_____,89.0,5.0
1871,gills,__gi_lls__,__gIlz____,10.0,4.194245614035087
1872,gilt,__gi_lt___,__gIlt____,199.0,2.2
1873,gin,__gi_n____,__JIn_____,103.0,5.1
1874,gins,__gi_ns___,__JInz____,1.0,4.194245614035087
1875,gird,__gi_rd___,__g^rd____,12.0,4.194245614035087
1876,girds,__gi_rds__,__g^rdz___,6.0,4.194245614035087
1877,girl,__gi_rl___,__g^rl____,765.0,6.3
1878,girls,__gi_rls__,__g^rlz___,594.0,4.194245614035087
1879,girth,__gi_rth__,__g^rT____,10.0,2.9
1880,girths,__gi_rths_,__g^rTs___,0.0,4.194245614035087
1881,gist,__gi_st___,__JIst____,25.0,2.1
1882,gists,__gi_sts__,__JIsts___,0.0,4.194245614035087
1883,give,__gi_ve___,__gIv_____,12773.0,2.8
1884,gives,__gi_ves__,__gIvz____,3527.0,4.194245614035087
1885,glad,_gla_d____,_gl@d_____,323.0,3.0
1886,glade,_gla_de___,_gled_____,9.0,3.2
1887,glades,_gla_des__,_gledz____,0.0,4.194245614035087
1888,glance,_gla_nce__,_gl@ns____,152.0,4.2
1889,glanced,_gla_nced_,_gl@nst___,12.0,4.194245614035087
1890,gland,_gla_nd___,_gl@nd____,32.0,3.9
1891,glands,_gla_nds__,_gl@ndz___,52.0,4.194245614035087
1892,glare,_gla_re___,_glEr_____,82.0,3.7
1893,glass,_gla_ss___,_gl@s_____,2297.0,6.5
1894,glaze,_gla_ze___,_glez_____,34.0,4.3
1895,gleam,_gleam____,_glim_____,25.0,3.4
1896,glean,_glean____,_glin_____,16.0,4.194245614035087
1897,gleaned,_gleaned__,_glind____,73.0,4.194245614035087
1898,gleans,_gleans___,_glinz____,2.0,4.194245614035087
1899,glee,_glee_____,_gli______,62.0,2.8
1900,glees,_glees____,_gliz_____,0.0,4.194245614035087
1901,glen,_gle_n____,_glEn_____,167.0,2.3
1902,glens,_gle_ns___,_glEnz____,12.0,4.194245614035087
1903,glib,_gli_b____,_glIb_____,35.0,1.9
1904,glide,_gli_de___,_glAd_____,38.0,3.7
1905,glides,_gli_des__,_glAdz____,28.0,4.194245614035087
1906,glimpse,_gli_mpse_,_glImps___,160.0,3.6
1907,glint,_gli_nt___,_glInt____,13.0,2.4
1908,glitch,_gli_tch__,_glItC____,52.0,4.194245614035087
1909,gloat,_gloat____,_glot_____,14.0,2.8
1910,gloats,_gloats___,_glots____,15.0,4.194245614035087
1911,glob,_glo_b____,_glab_____,1.0,3.7
1912,globe,_glo_be___,_glob_____,581.0,6.4
1913,globes,_glo_bes__,_globz____,5.0,4.194245614035087
1914,globs,_glo_bs___,_glabz____,5.0,4.194245614035087
1915,gloom,_gloom____,_glum_____,168.0,3.2
1916,glooms,_glooms___,_glumz____,0.0,4.194245614035087
1917,gloss,_glo_ss___,_glas_____,58.0,5.2
1918,glove,_glo_ve___,_gl^v_____,95.0,6.2
1919,gloves,_glo_ves__,_gl^vz____,237.0,4.194245614035087
1920,glow,_glow_____,_glo______,116.0,4.7
1921,glue,_glue_____,_glu______,87.0,6.4
1922,glued,_glued____,_glud_____,42.0,4.194245614035087
1923,glues,_glues____,_gluz_____,7.0,4.194245614035087
1924,glut,_glu_t____,_gl^t_____,428.0,2.4
1925,gluts,_glu_ts___,_gl^ts____,26.0,4.194245614035087
1926,gnarl,_gna_rl___,__narl____,0.0,4.194245614035087
1927,gnash,_gna_sh___,__n@S_____,5.0,2.3
1928,gnashed,_gna_shed_,__n@St____,0.0,4.194245614035087
1929,gnat,_gna_t____,__n@t_____,6.0,6.3
1930,gnats,_gna_ts___,__n@ts____,5.0,4.194245614035087
1931,gnaw,_gnaw_____,__na______,9.0,3.8
1932,gnawed,_gnawed___,__nad_____,3.0,4.194245614035087
1933,gnaws,_gnaws____,__naz_____,13.0,4.194245614035087
1934,gnome,_gno_me___,__nom_____,3.0,5.2
1935,gnomes,_gno_mes__,__nomz____,8.0,4.194245614035087
1936,gnu,_gnu______,__nu______,6.0,4.194245614035087
1937,gnus,_gnu_s____,__nuz_____,0.0,4.194245614035087
1938,go,__go______,__go______,15656.0,2.2
1939,goad,__goad____,__god_____,14.0,4.194245614035087
1940,goads,__goads___,__godz____,3.0,4.194245614035087
1941,goal,__goal____,__gol_____,2913.0,4.0
