,word,ort,pho,wf,cf,rcf,p
1215,disc,__di_sc___,__dIsk____,98.0,98.0,9.899494936611665,9.244587710433075e-05
1216,discs,__di_scs__,__dIsks___,34.0,34.0,5.830951894845301,5.4452016564860716e-05
1217,dish,__di_sh___,__dIS_____,179.0,179.0,13.379088160259652,0.00012493986286685332
1218,disk,__di_sk___,__dIsk____,1371.0,1371.0,37.027017163147235,0.0003457747188237721
1219,disks,__di_sks__,__dIsks___,576.0,576.0,24.0,0.0002241226511767216
1220,ditch,__di_tch__,__dItC____,150.0,150.0,12.24744871391589,0.00011437211149640661
1221,dive,__di_ve___,__dAv_____,205.0,205.0,14.317821063276353,0.00013370616732397513
1222,dives,__di_ves__,__dAvz____,32.0,32.0,5.656854249492381,5.2826215488189e-05
1223,do,__do______,__du______,27937.0,10000.0,100.0,0.0009338443799030066
1224,doc,__do_c____,__dak_____,67.0,67.0,8.18535277187245,7.643845683536584e-05
1225,dock,__do_ck___,__dak_____,174.0,174.0,13.19090595827292,0.0001231825339496225
1226,docks,__do_cks__,__daks____,61.0,61.0,7.810249675906654,7.293557765484708e-05
1227,dodge,__do_dge__,__daJ_____,709.0,709.0,26.627053911388696,0.00024865524648524706
1228,dodged,__do_dged_,__daJd____,18.0,18.0,4.242640687119285,3.961966161614174e-05
1229,doe,__doe_____,__do______,140.0,140.0,11.832159566199232,0.0001104939571301075
1230,does,__does____,__d^z_____,8595.0,8595.0,92.70922284217467,0.0008657598671634026
1231,doff,__do_ff___,__daf_____,1.0,1.0,1.0,9.338443799030067e-06
1232,dog,__do_g____,__dag_____,1006.0,1006.0,31.71750305430741,0.0002961921197182142
1233,dogs,__do_gs___,__dagz____,540.0,540.0,23.2379000772445,0.0002170058238788242
1234,doll,__do_ll___,__dal_____,180.0,180.0,13.416407864998739,0.00012528837083215568
1235,dolls,__do_lls__,__dalz____,166.0,166.0,12.884098726725126,0.00012031743186067742
1236,dolt,__do_lt___,__dolt____,6.0,6.0,2.449489742783178,2.287442229928132e-05
1237,dome,__do_me___,__dom_____,1090.0,1090.0,33.015148038438355,0.00030831010447361434
1238,domes,__do_mes__,__domz____,22.0,22.0,4.69041575982343,4.3801183967196006e-05
1239,don,__do_n____,__dan_____,881.0,881.0,29.68164415931166,0.00027718036584454094
1240,done,__do_ne___,__d^n_____,6760.0,6760.0,82.21921916437786,0.0007677995573666784
1241,donned,__do_nned_,__dand____,30.0,30.0,5.477225575051661,5.114876320723007e-05
1242,dons,__do_ns___,__danz____,28.0,28.0,5.291502622129181,4.941439984917359e-05
1243,doom,__doom____,__dum_____,177.0,177.0,13.30413469565007,0.00012423991415005416
1244,doomed,__doomed__,__dumd____,225.0,225.0,15.0,0.000140076656985451
1245,dooms,__dooms___,__dumz____,14.0,14.0,3.7416573867739413,3.4941257221614156e-05
1246,door,__door____,__dor_____,2369.0,2369.0,48.67237409455183,0.00045452423004733913
1247,doors,__doors___,__dorz____,840.0,840.0,28.982753492378876,0.0002706538146297225
1248,dope,__do_pe___,__dop_____,83.0,83.0,9.1104335791443,8.507727196363537e-05
1249,dopes,__do_pes__,__dops____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
1250,dork,__do_rk___,__dork____,0.0,0.0,0.0,0.0
1251,dorks,__do_rks__,__dorks___,3.0,3.0,1.7320508075688772,1.61746591235466e-05
1252,dorm,__do_rm___,__dorm____,34.0,34.0,5.830951894845301,5.4452016564860716e-05
1253,dorms,__do_rms__,__dormz___,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
1254,dose,__do_se___,__dos_____,388.0,388.0,19.697715603592208,0.00018394601013342344
1255,dot,__do_t____,__dat_____,210.0,210.0,14.491376746189438,0.00013532690731486125
1256,dote,__do_te___,__dot_____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
1257,dots,__do_ts___,__dats____,48.0,48.0,6.928203230275509,6.46986364941864e-05
1258,dove,__do_ve___,__dov_____,85.0,85.0,9.219544457292887,8.609619776708878e-05
1259,doves,__do_ves__,__d^vz____,43.0,43.0,6.557438524302,6.123627112478889e-05
1260,doubt,__doubt___,__dWt_____,2665.0,2665.0,51.62363799656123,0.0004820844421323601
1261,doubts,__doubts__,__dWts____,1174.0,1174.0,34.26368339802363,0.0003199694817602032
1262,dough,__dough___,__do______,75.0,75.0,8.660254037844387,8.087329561773301e-05
1263,doughs,__doughs__,__doz_____,0.0,0.0,0.0,0.0
1264,dour,__dour____,__dWr_____,40.0,40.0,6.324555320336759,5.9061504412821423e-05
1265,douse,__douse___,__dWs_____,18.0,18.0,4.242640687119285,3.961966161614174e-05
1266,doused,__doused__,__dWst____,29.0,29.0,5.385164807134504,5.028905889994015e-05
1267,down,__down____,__dWn_____,35335.0,10000.0,100.0,0.0009338443799030066
1268,doze,__do_ze___,__doz_____,4.0,4.0,2.0,1.8676887598060133e-05
1269,dozed,__do_zed__,__dozd____,8.0,8.0,2.8284271247461903,2.64131077440945e-05
1270,drab,_dra_b____,_dr@b_____,70.0,70.0,8.366600265340756,7.813102636683469e-05
1271,draft,_dra_ft___,_dr@ft____,1330.0,1330.0,36.46916505762094,0.00034056524828814425
1272,drafts,_dra_fts__,_dr@fts___,109.0,109.0,10.44030650891055,9.749621557810897e-05
1273,drag,_dra_g____,_dr@g_____,534.0,534.0,23.108440016582687,0.00021579686837811484
1274,dragged,_dra_gged_,_dr@gd____,362.0,362.0,19.026297590440446,0.00017767601075194928
1275,drags,_dra_gs___,_dr@gz____,70.0,70.0,8.366600265340756,7.813102636683469e-05
1276,drain,_drain____,_dren_____,451.0,451.0,21.236760581595302,0.0001983182951646848
1277,drained,_drained__,_drend____,147.0,147.0,12.12435565298214,0.00011322261386482621
1278,drains,_drains___,_drenz____,44.0,44.0,6.6332495807108,6.194422841440755e-05
1279,drank,_dra_nk___,_dr@nk____,75.0,75.0,8.660254037844387,8.087329561773301e-05
1280,drape,_dra_pe___,_drep_____,12.0,12.0,3.4641016151377544,3.23493182470932e-05
1281,draped,_dra_ped__,_drept____,47.0,47.0,6.855654600401044,6.402114519140708e-05
1282,drapes,_dra_pes__,_dreps____,31.0,31.0,5.5677643628300215,5.19942545885306e-05
1283,draught,_draught__,_dr@ft____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
1284,draughts,_draughts_,_dr@fts___,1.0,1.0,1.0,9.338443799030067e-06
1285,draw,_draw_____,_dra______,1538.0,1538.0,39.21734310225516,0.0003662289545076892
1286,drawl,_drawl____,_dral_____,24.0,24.0,4.898979485566356,4.574884459856264e-05
1287,drawled,_drawled__,_drald____,4.0,4.0,2.0,1.8676887598060133e-05
1288,drawls,_drawls___,_dralz____,9.0,9.0,3.0,2.80153313970902e-05
1289,draws,_draws____,_draz_____,422.0,422.0,20.54263858417414,0.00019183627590209677
1290,dread,_dread____,_drEd_____,72.0,72.0,8.48528137423857,7.923932323228349e-05
1291,dreads,_dreads___,_drEdz____,4.0,4.0,2.0,1.8676887598060133e-05
1292,dream,_dream____,_drim_____,949.0,949.0,30.805843601498726,0.0002876786391543058
1293,dreams,_dreams___,_drimz____,360.0,360.0,18.973665961010276,0.00017718451323846425
1294,dredge,_dre_dge__,_drEJ_____,23.0,23.0,4.795831523312719,4.4785603150072576e-05
1295,drench,_dre_nch__,_drEnC____,1.0,1.0,1.0,9.338443799030067e-06
1296,drenched,_dre_nched,_drEnCt___,30.0,30.0,5.477225575051661,5.114876320723007e-05
1297,dress,_dre_ss___,_drEs_____,555.0,555.0,23.558437978779494,0.00021999914905776778
1298,dressed,_dre_ssed_,_drEst____,445.0,445.0,21.095023109728988,0.0001969946877494446
1299,drew,_drew_____,_dru______,1323.0,1323.0,36.373066958946424,0.0003396678415944786
1300,dried,_dried____,_drAd_____,303.0,303.0,17.406895185529212,0.00016255331240567158
1301,dries,_dries____,_drAz_____,40.0,40.0,6.324555320336759,5.9061504412821423e-05
1302,drift,_dri_ft___,_drIft____,305.0,305.0,17.46424919657298,0.00016308890961445275
1303,drifts,_dri_fts__,_drIfts___,32.0,32.0,5.656854249492381,5.2826215488189e-05
1304,drill,_dri_ll___,_drIl_____,295.0,295.0,17.175564037317667,0.00016039303947913298
1305,drilled,_dri_lled_,_drIld____,181.0,181.0,13.45362404707371,0.00012563591205687726
1306,drills,_dri_lls__,_drIlz____,69.0,69.0,8.306623862918075,7.757094010354248e-05
1307,drink,_dri_nk___,_drInk____,1297.0,1297.0,36.013886210738214,0.0003363136523636427
1308,drinks,_dri_nks__,_drInks___,623.0,623.0,24.95996794869737,0.00023308725791450213
1309,drip,_dri_p____,_drIp_____,34.0,34.0,5.830951894845301,5.4452016564860716e-05
1310,dripped,_dri_pped_,_drIpt____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
1311,drips,_dri_ps___,_drIps____,11.0,11.0,3.3166247903554,3.0972114207203774e-05
1312,drive,_dri_ve___,_drAv_____,3685.0,3685.0,60.70420084310476,0.0005668827679383673
1313,drives,_dri_ves__,_drAvz____,863.0,863.0,29.376861643136763,0.0002743341714463147
1314,drone,_dro_ne___,_dron_____,31.0,31.0,5.5677643628300215,5.19942545885306e-05
1315,drones,_dro_nes__,_dronz____,45.0,45.0,6.708203932499369,6.264418541607784e-05
1316,drool,_drool____,_drul_____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
1317,droop,_droop____,_drup_____,4.0,4.0,2.0,1.8676887598060133e-05
1318,drooped,_drooped__,_drupt____,2.0,2.0,1.4142135623730951,1.320655387204725e-05
1319,droops,_droops___,_drups____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
1320,drop,_dro_p____,_drap_____,9127.0,9127.0,95.5353337776134,0.0008921513453038216
1321,dropped,_dro_pped_,_drapt____,7642.0,7642.0,87.41853350405736,0.0008163530621212666
1322,drops,_dro_ps___,_draps____,675.0,675.0,25.98076211353316,0.00024261988685319902
1323,dross,_dro_ss___,_dras_____,9.0,9.0,3.0,2.80153313970902e-05
1324,drought,_drought__,_drWt_____,1548.0,1548.0,39.344631145812,0.0003674176267487333
1325,droughts,_droughts_,_drWts____,41.0,41.0,6.4031242374328485,5.979521582947391e-05
1326,drove,_dro_ve___,_drov_____,803.0,803.0,28.337254630609507,0.0002646258597867514
1327,drown,_drown____,_drWn_____,34.0,34.0,5.830951894845301,5.4452016564860716e-05
1328,drowned,_drowned__,_drWnd____,76.0,76.0,8.717797887081348,8.141066561981223e-05
1329,drowns,_drowns___,_drWnz____,6.0,6.0,2.449489742783178,2.287442229928132e-05
1330,drug,_dru_g____,_dr^g_____,12955.0,10000.0,100.0,0.0009338443799030066
1331,drugs,_dru_gs___,_dr^gz____,4039.0,4039.0,63.55312738174259,0.0005934873083070021
1332,drum,_dru_m____,_dr^m_____,209.0,209.0,14.45683229480096,0.00013500431589700163
1333,drums,_dru_ms___,_dr^mz____,127.0,127.0,11.269427669584644,0.00010523891693965058
1334,drunk,_dru_nk___,_dr^nk____,200.0,200.0,14.142135623730951,0.0001320655387204725
1335,dry,_dry______,_drA______,1240.0,1240.0,35.21363372331802,0.00032884053948483517
1336,dub,__du_b____,__d^b_____,27.0,27.0,5.196152422706632,4.852397737063981e-05
1337,dubbed,__du_bbed_,__d^bd____,405.0,405.0,20.12461179749811,0.00018793255624823354
1338,dubs,__du_bs___,__d^bz____,26.0,26.0,5.0990195135927845,4.7616907157843845e-05
1339,duck,__du_ck___,__d^k_____,390.0,390.0,19.748417658131498,0.00018441948842023396
1340,ducked,__du_cked_,__d^kt____,33.0,33.0,5.744562646538029,5.36452754247028e-05
1341,ducks,__du_cks__,__d^ks____,156.0,156.0,12.489995996796797,0.00011663712566619739
1342,duct,__du_ct___,__d^kt____,11.0,11.0,3.3166247903554,3.0972114207203774e-05
1343,ducts,__du_cts__,__d^kts___,21.0,21.0,4.58257569495584,4.279412558214626e-05
1344,dud,__du_d____,__d^d_____,28.0,28.0,5.291502622129181,4.941439984917359e-05
1345,dude,__du_de___,__dud_____,31.0,31.0,5.5677643628300215,5.19942545885306e-05
1346,dudes,__du_des__,__dudz____,8.0,8.0,2.8284271247461903,2.64131077440945e-05
1347,duds,__du_ds___,__d^dz____,21.0,21.0,4.58257569495584,4.279412558214626e-05
1348,due,__due_____,__du______,11916.0,10000.0,100.0,0.0009338443799030066
1349,duel,__duel____,__dul_____,49.0,49.0,7.0,6.536910659321046e-05
1350,duels,__duels___,__dulz____,13.0,13.0,3.605551275463989,3.367023795044163e-05
1351,dues,__dues____,__duz_____,208.0,208.0,14.422205101855956,0.00013468095180176653
1352,duff,__du_ff___,__d^f_____,125.0,125.0,11.180339887498949,0.00010440697569346307
1353,dug,__du_g____,__d^g_____,150.0,150.0,12.24744871391589,0.00011437211149640661
1354,duke,__du_ke___,__duk_____,477.0,477.0,21.840329667841555,0.00020395469115542736
1355,dukes,__du_kes__,__duks____,34.0,34.0,5.830951894845301,5.4452016564860716e-05
1356,dull,__du_ll___,__d^l_____,414.0,414.0,20.346989949375804,0.00019000922212167556
1357,dumb,__du_mb___,__d^m_____,224.0,224.0,14.966629547095765,0.00013976502888645662
1358,dump,__du_mp___,__d^mp____,446.0,446.0,21.118712081942874,0.00019721590588512078
1359,dumped,__du_mped_,__d^mpt___,401.0,401.0,20.024984394500787,0.00018700219134449973
1360,dumps,__du_mps__,__d^mps___,106.0,106.0,10.295630140987,9.61451634472071e-05
1361,dun,__du_n____,__d^n_____,476.0,476.0,21.817424229271428,0.0002037407900046481
1362,dunce,__du_nce__,__d^ns____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
1363,dune,__du_ne___,__dun_____,18.0,18.0,4.242640687119285,3.961966161614174e-05
1364,dunes,__du_nes__,__dunz____,81.0,81.0,9.0,8.40459941912706e-05
1365,dung,__du_ng___,__d^ng____,20.0,20.0,4.47213595499958,4.176279027738523e-05
1366,dungs,__du_ngs__,__d^ngz___,0.0,0.0,0.0,0.0
1367,dunk,__du_nk___,__d^nk____,53.0,53.0,7.280109889280518,6.798489705180911e-05
1368,dunked,__du_nked_,__d^nkt___,15.0,15.0,3.872983346207417,3.616763731313737e-05
1369,dunks,__du_nks__,__d^nks___,8.0,8.0,2.8284271247461903,2.64131077440945e-05
1370,duns,__du_ns___,__d^nz____,1.0,1.0,1.0,9.338443799030067e-06
1371,dupe,__du_pe___,__dup_____,6.0,6.0,2.449489742783178,2.287442229928132e-05
1372,duped,__du_ped__,__dupt____,38.0,38.0,6.164414002968976,5.756603372067974e-05
1373,dupes,__du_pes__,__dups____,5.0,5.0,2.23606797749979,2.0881395138692615e-05
1374,dusk,__du_sk___,__d^sk____,70.0,70.0,8.366600265340756,7.813102636683469e-05
1375,dusks,__du_sks__,__d^sks___,0.0,0.0,0.0,0.0
1376,dust,__du_st___,__d^st____,476.0,476.0,21.817424229271428,0.0002037407900046481
1377,dusts,__du_sts__,__d^sts___,9.0,9.0,3.0,2.80153313970902e-05
1378,dutch,__du_tch__,__d^tC____,1866.0,1866.0,43.197222132910355,0.00040339483116240106
1379,dwarf,_dwa_rf___,_dworf____,88.0,88.0,9.38083151964686,8.760236793439201e-05
1380,dwarfed,_dwa_rfed_,_dworft___,82.0,82.0,9.055385138137417,8.456320519106838e-05
1381,dwell,_dwe_ll___,_dwEl_____,78.0,78.0,8.831760866327848,8.24749024966757e-05
1382,dwells,_dwe_lls__,_dwElz____,19.0,19.0,4.358898943540674,4.0705332809906117e-05
1383,dwelt,_dwe_lt___,_dwElt____,14.0,14.0,3.7416573867739413,3.4941257221614156e-05
1384,dye,__dye_____,__dA______,90.0,90.0,9.486832980505138,8.859225661923213e-05
1385,dyke,__dy_ke___,__dAk_____,31.0,31.0,5.5677643628300215,5.19942545885306e-05
1386,dykes,__dy_kes__,__dAks____,11.0,11.0,3.3166247903554,3.0972114207203774e-05
1387,each,___each___,___iC_____,24211.0,10000.0,100.0,0.0009338443799030066
1388,ear,___ear____,___ir_____,290.0,290.0,17.029386365926403,0.00015902796751017257
1389,earl,___earl___,___^rl____,294.0,294.0,17.146428199482248,0.00016012095609496926
1390,earls,___earls__,___^rlz___,14.0,14.0,3.7416573867739413,3.4941257221614156e-05
1391,earn,___earn___,___^rn____,1934.0,1934.0,43.977266854592045,0.00041067923495655557
1392,earned,___earned_,___^rnd___,5107.0,5107.0,71.46327728281149,0.0006673557986000371
1393,earns,___earns__,___^rnz___,300.0,300.0,17.320508075688775,0.00016174659123546601
1394,ears,___ears___,___irz____,247.0,247.0,15.716233645501712,0.00014676516463094316
1395,earth,___earth__,___^rT____,957.0,957.0,30.93541659651604,0.000288888649286147
1396,ease,___ease___,___iz_____,1974.0,1974.0,44.429719783046124,0.00041490444120063057
1397,east,___east___,___ist____,5959.0,5959.0,77.19455939378112,0.0007208770544897135
1398,eat,___eat____,___it_____,933.0,933.0,30.54504869860253,0.00028524322061053615
1399,eats,___eats___,___its____,93.0,93.0,9.643650760992955,9.005669064900624e-05
1400,eaves,___eaves__,___ivz____,13.0,13.0,3.605551275463989,3.367023795044163e-05
1401,ebb,___e_bb___,___Eb_____,59.0,59.0,7.681145747868608,7.172994787862976e-05
1402,ebbed,___e_bbed_,___Ebd____,36.0,36.0,6.0,5.60306627941804e-05
1403,ebbs,___e_bbs__,___Ebz____,13.0,13.0,3.605551275463989,3.367023795044163e-05
1404,edge,___e_dge__,___EJ_____,1565.0,1565.0,39.56008088970496,0.0003694295920735931
1405,eel,___eel____,___il_____,16.0,16.0,4.0,3.735377519612027e-05
1406,eels,___eels___,___ilz____,15.0,15.0,3.872983346207417,3.616763731313737e-05
1407,egg,___e_gg___,___eg_____,453.0,453.0,21.283796653792763,0.0001987575388814279
1408,eggs,___e_ggs__,___egz____,480.0,480.0,21.908902300206645,0.0002045950528289203
1409,elf,___e_lf___,___Elf____,228.0,228.0,15.0996688705415,0.0001410074091315156
1410,elk,___e_lk___,___Elk____,129.0,129.0,11.357816691600547,0.00010606433285419731
1411,elk,___e_lk___,___Elk____,129.0,129.0,11.357816691600547,0.00010606433285419731
1412,ell,___e_ll___,___El_____,0.0,0.0,0.0,0.0
1413,ells,___e_lls__,___Elz____,0.0,0.0,0.0,0.0
1414,elm,___e_lm___,___Elm____,65.0,65.0,8.06225774829855,7.528894087578069e-05
1415,elms,___e_lms__,___Elmz___,11.0,11.0,3.3166247903554,3.0972114207203774e-05
1416,else,___e_lse__,___Els____,3379.0,3379.0,58.12916651733448,0.0005428359546065883
1417,elves,___e_lves_,___Elvz___,6.0,6.0,2.449489742783178,2.287442229928132e-05
1418,end,___e_nd___,___End____,21222.0,10000.0,100.0,0.0009338443799030066
1419,ends,___e_nds__,___Endz___,1609.0,1609.0,40.11234224026316,0.0003745868536581573
1420,ere,___e_re___,___Er_____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
1421,erg,___e_rg___,___^rg____,15.0,15.0,3.872983346207417,3.616763731313737e-05
1422,err,___e_rr___,___Er_____,63.0,63.0,7.937253933193772,7.412159977376039e-05
1423,etch,___e_tch__,___EtC____,29.0,29.0,5.385164807134504,5.028905889994015e-05
1424,etched,___e_tched,___EtCt___,56.0,56.0,7.483314773547883,6.988251444322831e-05
1425,eve,___e_ve___,___iv_____,436.0,436.0,20.8806130178211,0.00019499243115621794
1426,eves,___e_ves__,___ivz____,0.0,0.0,0.0,0.0
1427,ewe,___ewe____,___Y______,3.0,3.0,1.7320508075688772,1.61746591235466e-05
1428,ewes,___ewes___,___Yz_____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
1429,eye,___eye____,___A______,1757.0,1757.0,41.916583830269374,0.000391435662346303
1430,eyes,___eyes___,___Az_____,1307.0,1307.0,36.15245496505044,0.000337607668888089
1431,face,__fa_ce___,__fes_____,8824.0,8824.0,93.93614852653903,0.0008772174437124256
1432,fact,__fa_ct___,__f@kt____,8831.0,8831.0,93.9734004918413,0.0008775653190968044
1433,facts,__fa_cts__,__f@kts___,1279.0,1279.0,35.76310948449533,0.0003339717879995188
1434,fad,__fa_d____,__f@d_____,134.0,134.0,11.575836902790225,0.0001081003023434448
1435,fade,__fa_de___,__fed_____,213.0,213.0,14.594519519326424,0.0001362901003050771
1436,fades,__fa_des__,__fedz____,64.0,64.0,8.0,7.470755039224053e-05
1437,fads,__fa_ds___,__f@dz____,53.0,53.0,7.280109889280518,6.798489705180911e-05
1438,fag,__fa_g____,__f@g_____,3.0,3.0,1.7320508075688772,1.61746591235466e-05
1439,fags,__fa_gs___,__f@gz____,0.0,0.0,0.0,0.0
1440,fail,__fail____,__fel_____,1332.0,1332.0,36.49657518178932,0.00034082121619221506
1441,failed,__failed__,__feld____,6272.0,6272.0,79.19595949289332,0.000739567016834646
1442,fails,__fails___,__felz____,872.0,872.0,29.5296461204668,0.00027576094070122547
1443,faint,__faint___,__fent____,104.0,104.0,10.198039027185569,9.523381431568769e-05
1444,fair,__fair____,__fEr_____,3029.0,3029.0,55.036351623268054,0.0005139538765375459
1445,faith,__faith___,__feT_____,1147.0,1147.0,33.8673884437522,0.00031626870360190024
1446,faiths,__faiths__,__feTs____,21.0,21.0,4.58257569495584,4.279412558214626e-05
1447,fake,__fa_ke___,__fek_____,246.0,246.0,15.684387141358123,0.00014646776784180268
1448,fall,__fa_ll___,__fal_____,9925.0,9925.0,99.62429422585637,0.0009303358726461953
1449,falls,__fa_lls__,__falz____,1366.0,1366.0,36.959437225152655,0.00034514362737086783
1450,false,__fa_lse__,__fals____,1925.0,1925.0,43.87482193696061,0.0004097225588507581
1451,fame,__fa_me___,__fem_____,371.0,371.0,19.261360284258224,0.00017987113050741522
1452,fan,__fa_n____,__f@n_____,470.0,470.0,21.6794833886788,0.00020245263721718287
1453,fang,__fa_ng___,__f@ng____,38.0,38.0,6.164414002968976,5.756603372067974e-05
1454,fangs,__fa_ngs__,__f@ngz___,10.0,10.0,3.1622776601683795,2.9530752206410712e-05
1455,fans,__fa_ns___,__f@nz____,860.0,860.0,29.32575659723036,0.0002738569298472709
1456,far,__fa_r____,__far_____,17233.0,10000.0,100.0,0.0009338443799030066
1457,farce,__fa_rce__,__fars____,73.0,73.0,8.54400374531753,7.978769879435016e-05
1458,fare,__fa_re___,__fEr_____,1462.0,1462.0,38.23610858861032,0.0003570657511483483
1459,fares,__fa_res__,__fErz____,1592.0,1592.0,39.89987468652001,0.00037260273734840947
1460,farm,__fa_rm___,__farm____,4912.0,4912.0,70.08566187174092,0.000654491014507077
1461,farms,__fa_rms__,__farmz___,730.0,730.0,27.018512172212592,0.00025231085745361706
