"Occurrences","Word","Length","Freq_HAL","Log_Freq_HAL","SUBTLWF"
"1","ghoul","5","6,739","8.816","1.020"
"1","ghouls","6","483","6.180","0.920"
"1","gibe","4","27","3.296","0.040"
"1","gibes","5","24","3.178","0.060"
"1","gift","4","11,722","9.369","64.510"
"1","gifts","5","5,073","8.532","14.350"
"1","gig","3","6,862","8.834","11.200"
"1","gigs","4","2,224","7.707","1.630"
"1","gild","4","77","4.344","0.080"
"1","gilds","5","5","1.609","#"
"1","gill","4","1,748","7.466","1.710"
"1","gills","5","291","5.673","1.200"
"1","gilt","4","374","5.924","0.180"
"1","gin","3","1,092","6.996","11.270"
"1","gins","4","22","3.091","0.140"
"1","gird","4","146","4.984","0.140"
"1","girds","5","4","1.386","#"
"1","girl","4","40,340","10.605","557.120"
"1","girls","5","26,581","10.188","208.350"
"1","girt","4","16","2.773","0.040"
"1","girth","5","237","5.468","0.430"
"1","girths","6","0","0.000","#"
"1","gist","4","1,041","6.948","1.100"
"1","give","4","230,878","12.350","1,167.820"
"1","gives","5","54,544","10.907","64.510"
"1","glad","4","25,586","10.150","171.370"
"1","glade","5","214","5.366","0.390"
"1","glades","6","111","4.710","0.980"
"1","glance","6","3,357","8.119","3.430"
"1","glanced","7","2,019","7.610","0.630"
"1","gland","5","740","6.607","1.510"
"1","glands","6","636","6.455","1.630"
"1","glare","5","908","6.811","1.610"
"1","glass","5","20,768","9.941","60.710"
"1","glaze","5","504","6.223","0.880"
"1","gleam","5","451","6.111","0.980"
"1","glean","5","302","5.710","0.040"
"1","gleaned","7","730","6.593","0.060"
"1","gleans","6","6","1.792","#"
"1","glee","4","633","6.450","1.140"
"1","glees","5","3","1.099","#"
"1","glen","4","6,171","8.728","7.180"
"1","glens","5","110","4.700","0.160"
"1","glib","4","343","5.838","0.800"
"1","glide","5","1,428","7.264","2.350"
"1","glides","6","152","5.024","0.160"
"1","glimpse","7","1,684","7.429","3.350"
"1","glint","5","812","6.700","0.310"
"1","gloat","5","313","5.746","1.570"
"1","gloats","6","57","4.043","#"
"1","globe","5","5,452","8.604","5.220"
"1","globes","6","376","5.930","0.350"
"1","gloom","5","3,144","8.053","1.160"
"1","glooms","6","50","3.912","0.040"
"1","gloss","5","895","6.797","1.450"
"1","glove","5","2,355","7.764","10.100"
"1","gloves","6","3,969","8.286","16.240"
"1","glow","4","2,584","7.857","5.750"
"1","glue","4","5,283","8.572","5.880"
"1","glued","5","1,437","7.270","2.250"
"1","glues","5","272","5.606","0.160"
"1","glut","4","623","6.435","0.140"
"1","gluts","5","14","2.639","0.020"
"1","gnash","5","54","3.989","0.100"
"1","gnashed","7","9","2.197","0.020"
"1","gnat","4","1,244","7.126","0.430"
"1","gnats","5","669","6.506","0.270"
"1","gnaw","4","157","5.056","0.370"
"1","gnawed","6","77","4.344","0.350"
"1","gnaws","5","33","3.497","0.140"
"1","gnome","5","576","6.356","0.630"
"1","gnomes","6","1,773","7.480","0.390"
"1","gnu","3","19,416","9.874","0.800"
"1","gnus","4","1,233","7.117","#"
"1","go","2","409,671","12.923","3,793.040"
"1","goad","4","188","5.236","0.140"
"1","goads","5","36","3.584","#"
"1","goal","4","26,030","10.167","16.750"
"1","goals","5","14,806","9.603","5.140"
"1","goat","4","2,562","7.849","10.530"
"1","goats","5","1,203","7.093","2.650"
"1","gob","3","417","6.033","11.140"
"1","gobs","4","660","6.492","0.220"
"1","god","3","129,944","11.775","903.160"
"1","gods","4","11,535","9.353","21.240"
"1","goes","4","89,621","11.403","217.270"
"1","gold","4","53,067","10.879","78.940"
"1","golf","4","10,448","9.254","25.530"
"1","golfs","5","117","4.762","0.040"
"1","gong","4","1,010","6.918","2.430"
"1","gongs","5","52","3.951","0.160"
"1","goo","3","1,373","7.225","2.140"
"1","good","4","628,816","13.352","2,610.140"
"1","goods","5","12,257","9.414","12.310"
"1","goof","4","716","6.574","2.220"
"1","goon","4","633","6.450","2.270"
"1","goons","5","668","6.504","2.350"
"1","goose","5","1,790","7.490","13.040"
"1","gore","4","5,182","8.553","1.080"
"1","gores","5","46","3.829","0.040"
"1","gorge","5","832","6.724","1.310"
"1","gorse","5","13","2.565","0.100"
"1","got","3","301,021","12.615","3,306.490"
"1","gouge","5","304","5.717","0.690"
"1","gouged","6","162","5.088","0.290"
"1","gourd","5","185","5.220","0.470"
"1","gourds","6","47","3.850","0.100"
"1","gout","4","283","5.645","1.390"
"1","gown","4","1,301","7.171","6.550"
"1","gowns","5","575","6.354","1.860"
"1","grab","4","10,230","9.233","70.860"
"1","grabbed","7","6,846","8.831","13.330"
"1","grabs","5","2,530","7.836","3.730"
"1","grace","5","11,819","9.377","42.290"
"1","grad","4","6,390","8.762","2.900"
"1","grade","5","14,834","9.605","29.270"
"1","grades","6","4,187","8.340","8.840"
"1","grads","5","1,480","7.300","0.140"
"1","graft","5","520","6.254","1.650"
"1","grafts","6","130","4.868","0.330"
"1","grail","5","1,597","7.376","2.690"
"1","grain","5","6,577","8.791","4.760"
"1","grains","6","2,127","7.662","0.980"
"1","gram","4","1,638","7.401","2.590"
"1","grams","5","2,593","7.861","7.490"
"1","grand","5","22,146","10.005","63.020"
"1","grange","6","314","5.749","0.880"
"1","grant","5","22,314","10.013","32.550"
"1","grants","6","5,083","8.534","1.860"
"1","grape","5","1,637","7.401","4.000"
"1","grapes","6","1,281","7.155","3.940"
"1","graph","5","4,545","8.422","0.750"
"1","graphs","6","2,711","7.905","0.310"
"1","grasp","5","5,765","8.660","4.570"
"1","grasped","7","1,107","7.009","0.390"
"1","grasps","6","119","4.779","0.100"
"1","grass","5","7,354","8.903","16.780"
"1","grate","5","734","6.599","1.020"
"1","grates","6","249","5.517","0.270"
"1","grave","5","7,527","8.926","26.270"
"1","graves","6","2,686","7.896","5.960"
"1","gray","4","12,665","9.447","21.120"
"1","graze","5","263","5.572","0.760"
"1","grazed","6","175","5.165","0.900"
"1","grease","6","2,965","7.995","6.940"
"1","great","5","260,267","12.469","820.860"
"1","greaves","7","148","4.997","0.020"
"1","greed","5","4,307","8.368","4.800"
"1","green","5","90,773","11.416","72.470"
"1","greet","5","921","6.825","5.250"
"1","greets","6","434","6.073","0.430"
"1","grew","4","10,672","9.275","29.270"
"1","grey","4","12,685","9.448","9.200"
"1","grid","4","5,377","8.590","5.530"
"1","grids","5","717","6.575","0.570"
"1","grief","5","3,903","8.270","10.820"
"1","griefs","6","41","3.714","0.080"
"1","grieve","6","571","6.347","2.200"
"1","grieved","7","139","4.934","0.570"
"1","grieves","7","91","4.511","1.040"
"1","grill","5","1,495","7.310","4.450"
"1","grille","6","362","5.892","0.350"
"1","grilles","7","51","3.932","0.040"
"1","grills","6","158","5.063","0.180"
"1","grim","4","1,846","7.521","4.780"
"1","grime","5","307","5.727","0.410"
"1","grimed","6","4","1.386","#"
"1","grimes","6","406","6.006","1.270"
"1","grin","4","8,803","9.083","2.710"
"1","grind","5","3,060","8.026","3.730"
"1","grinds","6","506","6.227","0.350"
"1","grinned","7","2,102","7.651","0.240"
"1","grins","5","885","6.786","0.250"
"1","grip","4","7,900","8.975","9.690"
"1","gripe","5","1,429","7.265","0.780"
"1","gripes","6","571","6.347","0.250"
"1","grips","5","1,952","7.577","1.220"
"1","grist","5","265","5.580","0.100"
"1","grit","4","1,077","6.982","0.940"
"1","grits","5","228","5.429","1.590"
"1","groan","5","1,014","6.922","0.920"
"1","groaned","7","1,083","6.987","0.240"
"1","groans","6","395","5.979","7.650"
"1","groat","5","93","4.533","0.060"
"1","groats","6","41","3.714","#"
"1","grog","4","266","5.583","0.630"
"1","groin","5","1,297","7.168","1.800"
"1","groins","6","26","3.258","0.080"
"1","groom","5","1,692","7.434","7.820"
"1","grooms","6","206","5.328","0.390"
"1","groove","6","2,243","7.716","4.160"
"1","grooves","7","780","6.659","0.410"
"1","grope","5","170","5.136","0.610"
"1","groped","6","127","4.844","0.390"
"1","gropes","6","28","3.332","0.080"
"1","gross","5","8,314","9.026","15.270"
"1","grot","4","10","2.303","0.020"
"1","grouch","6","241","5.485","0.470"
"1","ground","6","48,767","10.795","72.470"
"1","group","5","284,243","12.558","73.760"
"1","groups","6","108,199","11.592","9.240"
"1","grouse","6","189","5.242","0.450"
"1","grove","5","3,900","8.269","3.860"
"1","groves","6","673","6.512","1.180"
"1","grow","4","24,803","10.119","59.490"
"1","growl","5","616","6.423","0.980"
"1","growled","7","504","6.223","0.120"
"1","growls","6","199","5.293","2.800"
"1","grows","5","5,601","8.631","9.490"
"1","growth","6","36,594","10.508","6.450"
"1","growths","7","337","5.820","0.120"
"1","grub","4","184","5.215","2.730"
"1","grubs","5","151","5.017","0.450"
"1","grudge","6","733","6.597","4.430"
"1","gruff","5","206","5.328","0.550"
"1","grunt","5","1,108","7.010","2.220"
"1","grunts","6","610","6.413","6.980"
"1","guard","5","16,067","9.685","58.200"
"1","guards","6","5,481","8.609","24.250"
"1","guess","5","98,363","11.496","453.980"
"1","guessed","7","3,359","8.119","7.430"
"1","guest","5","14,822","9.604","39.940"
"1","guests","6","6,316","8.751","25.710"
"1","guide","5","53,202","10.882","17.840"
"1","guides","6","7,646","8.942","1.780"
"1","guild","5","3,650","8.202","2.020"
"1","guilds","6","399","5.989","0.020"
"1","guile","5","420","6.040","1.020"
"1","guilt","5","5,016","8.520","14.900"
"1","guise","5","1,139","7.038","0.550"
"1","gulch","5","152","5.024","0.710"
"1","gulf","4","6,445","8.771","4.730"
"1","gulfs","5","34","3.526","0.020"
"1","gull","4","281","5.638","1.100"
"1","gulp","4","679","6.521","0.980"
"1","gulps","5","119","4.779","0.250"
"1","gum","3","2,607","7.866","13.390"
"1","gums","4","517","6.248","1.880"
"1","gun","3","47,274","10.764","213.200"
"1","gunk","4","423","6.047","0.470"
"1","guns","4","24,000","10.086","60.630"
"1","gush","4","443","6.094","0.710"
"1","gushed","6","185","5.220","0.080"
"1","gust","4","298","5.697","0.470"
"1","gusts","5","183","5.209","0.220"
"1","gut","3","3,726","8.223","9.750"
"1","guts","4","3,719","8.221","23.750"
"1","guy","3","84,152","11.340","762.610"
"1","guys","4","58,720","10.981","631.330"
"1","gym","3","3,549","8.174","18.180"
"1","gyms","4","288","5.663","0.160"
"1","gyp","3","18","2.890","0.610"
"1","hack","4","9,825","9.193","8.550"
"1","hacked","6","2,268","7.727","4.220"
"1","hacks","5","1,378","7.228","0.690"
"1","haft","4","49","3.892","0.060"
"1","hafts","5","0","0.000","#"
"1","hag","3","4,026","8.301","1.780"
"1","hags","4","74","4.304","0.270"
"1","hail","4","3,226","8.079","12.020"
"1","hailed","6","590","6.380","0.840"
"1","hails","5","240","5.481","0.430"
"1","hair","4","42,603","10.660","153.550"
"1","hairs","5","2,049","7.625","5.200"
"1","hake","4","31","3.434","0.040"
"1","hakes","5","19","2.944","#"
"1","hall","4","33,443","10.418","51.940"
"1","halls","5","2,470","7.812","4.000"
"1","halt","4","4,028","8.301","11.270"
"1","halts","5","423","6.047","0.060"
"1","halve","5","215","5.371","0.140"
"1","halved","6","285","5.652","0.040"
"1","halves","6","1,108","7.010","1.100"
"1","ham","3","6,778","8.821","11.590"
"1","hams","4","1,175","7.069","0.570"
"1","hand","4","124,848","11.735","279.650"
"1","hands","5","58,004","10.968","236.530"
"1","hang","4","17,803","9.787","147.750"
"1","hangs","5","6,222","8.736","6.390"
"1","Hank","4","3,296","8.100","25.310"
"1","hanks","5","706","6.560","1.270"
"1","hap","3","329","5.796","0.940"
"1","hard","4","176,370","12.080","307.840"
"1","hare","4","1,946","7.574","3.820"
"1","hares","5","132","4.883","0.060"
"1","hark","4","651","6.479","1.690"
"1","harked","6","15","2.708","#"
"1","harks","5","45","3.807","#"
"1","harm","4","12,379","9.424","31.780"
"1","harms","5","1,577","7.363","0.270"
"1","harp","4","1,667","7.419","2.630"
"1","harps","5","224","5.412","0.240"
"1","harsh","5","4,910","8.499","7.100"
"1","hart","4","4,636","8.442","11.760"
"1","harts","5","198","5.288","0.410"
"1","hash","4","3,628","8.196","3.530"
"1","hasp","4","132","4.883","0.060"
"1","hasps","5","1","0.000","#"
"1","haste","5","776","6.654","2.080"
"1","hat","3","11,748","9.371","64.180"
"1","hatch","5","2,609","7.867","12.820"
"1","hate","4","44,130","10.695","214.590"
"1","hates","5","3,770","8.235","25.750"
"1","hath","4","2,087","7.643","4.940"
"1","hats","4","2,559","7.847","9.730"
"1","haul","4","1,934","7.567","7.080"
"1","haunch","6","16","2.773","0.080"
"1","haunt","5","954","6.861","3.570"
"1","haunts","6","297","5.694","1.220"
"1","have","4","3,003,873","14.915","6,161.410"
"1","haw","3","557","6.323","0.840"
"1","hawk","4","3,597","8.188","12.750"
"1","hawks","5","1,297","7.168","2.730"
"1","haws","4","104","4.644","#"
"1","hay","3","12,769","9.455","6.370"
"1","HAYS","4","496","6.207","0.920"
"1","haze","4","937","6.843","1.510"
"1","he","2","1,178,718","13.980","7,637.200"
"1","head","4","109,089","11.600","371.510"
"1","heads","5","17,890","9.792","42.690"
"1","heal","4","4,319","8.371","11.330"
"1","healed","6","1,873","7.535","4.310"
"1","heals","5","734","6.599","1.180"
"1","health","6","60,950","11.018","40.270"
"1","heap","4","4,315","8.370","4.880"
"1","heaps","5","884","6.784","0.510"
"1","hear","4","90,309","11.411","555.350"
"1","heard","5","133,757","11.804","387.750"
"1","hears","5","2,501","7.824","9.220"
"1","hearse","6","160","5.075","1.590"
"1","heart","5","45,783","10.732","244.180"
"1","hearth","6","419","6.038","0.670"
"1","hearths","7","54","3.989","0.040"
"1","hearts","6","8,055","8.994","22.980"
"1","heat","4","28,372","10.253","40.080"
"1","heath","5","2,616","7.869","1.860"
"1","heaths","6","8","2.079","#"
"1","heats","5","537","6.286","0.610"
"1","heave","5","298","5.697","3.650"
"1","heaves","6","125","4.828","0.120"
"1","heck","4","12,963","9.470","18.140"
"1","hecks","5","11","2.398","#"
"1","hedge","5","795","6.678","1.550"
"1","heed","4","1,057","6.963","1.800"
"1","heeds","5","23","3.135","#"
"1","heel","4","4,377","8.384","7.390"
"1","heels","5","4,619","8.438","10.000"
"1","height","6","12,052","9.397","9.330"
"1","heights","7","4,197","8.342","7.370"
"1","heir","4","1,401","7.245","5.220"
"1","heirs","5","786","6.667","0.800"
"1","held","4","58,944","10.984","42.450"
"1","hell","4","62,006","11.035","470.820"
"1","hells","5","533","6.279","0.470"
"1","helm","4","4,959","8.509","5.350"
"1","helms","5","2,140","7.669","0.100"
"1","help","4","335,483","12.723","921.120"
"1","helped","6","20,968","9.951","46.820"
"1","helps","5","48,115","10.781","21.250"
"1","helve","5","1","0.000","#"
"1","hem","3","1,791","7.491","0.820"
"1","hemp","4","6,011","8.701","0.330"
"1","hems","4","105","4.654","0.120"
"1","hen","3","1,305","7.174","3.200"
"1","hence","5","20,117","9.909","4.840"
"1","hens","4","370","5.914","1.330"
"1","her","3","594,844","13.296","2,835.820"
"1","herb","4","4,078","8.313","4.980"
"1","herbs","5","2,416","7.790","2.760"
"1","herd","4","2,303","7.742","7.060"
"1","herds","5","413","6.023","0.780"
"1","here","4","477,382","13.076","4,525.250"
"1","hers","4","3,436","8.142","15.730"
"1","hew","3","188","5.236","0.160"
"1","hewed","5","13","2.565","0.040"
"1","hews","4","11","2.398","#"
"1","hex","3","4,732","8.462","1.290"
"1","hey","3","58,421","10.975","1,727.040"
"1","hick","4","431","6.066","2.000"
"1","hicks","5","1,553","7.348","4.450"
"1","hid","3","1,605","7.381","11.690"
"1","hide","4","14,077","9.552","69.690"
"1","hides","5","1,980","7.591","3.750"
"1","hie","3","116","4.754","0.140"
"1","high","4","185,510","12.131","195.000"
"1","hike","4","2,398","7.782","6.530"
"1","hikes","5","874","6.773","0.330"
"1","hill","4","31,346","10.353","37.550"
"1","hills","5","10,411","9.251","20.140"
"1","hilt","4","710","6.565","0.550"
"1","hilts","5","37","3.611","0.550"
"1","him","3","368,957","12.818","3,484.510"
"1","hind","4","12,917","9.466","2.450"
"1","hinge","5","955","6.862","0.570"
"1","hint","4","10,531","9.262","9.200"
"1","hints","5","9,890","9.199","1.630"
"1","hip","3","6,836","8.830","15.410"
"1","hips","4","6,726","8.814","6.060"
"1","hire","4","11,829","9.378","25.530"
"1","hired","5","5,995","8.699","33.000"
"1","hires","5","1,228","7.113","1.610"
"1","hiss","4","1,134","7.034","0.920"
"1","hissed","6","550","6.310","0.250"
"1","hitch","5","1,585","7.368","4.080"
"1","hitched","7","180","5.193","2.120"
"1","hits","4","15,857","9.671","20.000"
"1","hive","4","3,722","8.222","0.980"
"1","hives","5","366","5.903","1.250"
"1","ho","2","16,445","9.708","41.980"
"1","hoar","4","405","6.004","#"
"1","hoard","5","529","6.271","0.450"
"1","hoarse","6","212","5.357","0.490"
"1","hoax","4","2,246","7.717","2.410"
"1","hob","3","142","4.956","0.060"
"1","hobs","4","9","2.197","0.040"
"1","hock","4","561","6.330","2.160"
"1","hocked","6","34","3.526","0.350"
"1","hocks","5","290","5.670","0.310"
"1","hod","3","161","5.081","0.020"
"1","hods","4","1","0.000","#"
"1","hoe","3","1,022","6.930","0.920"
"1","hoes","4","155","5.043","0.510"
"1","hog","3","2,408","7.787","5.120"
"1","hogs","4","704","6.557","1.980"
"1","hoist","5","531","6.275","2.060"
"1","hoists","6","34","3.526","0.180"
"1","hold","4","71,050","11.171","436.730"
"1","holds","5","14,390","9.574","14.270"
"1","hole","4","25,790","10.158","58.220"
"1","holes","5","11,813","9.377","15.270"
"1","home","4","190,434","12.157","774.330"
"1","homes","5","9,838","9.194","14.160"
