,word,ort,pho,wf,img,gr1,gr2,gr3,gr4,gr5,gr6,gr7,gr8,gr9,gr10,gr11,gr12,gr13,gr14
1391,east,___east___,___ist____,5959.0,4.2,0.0,0.0,0.39367399999999997,0.406143,0.443733,0.451218,0.45514899999999997,0.45527700000000004,0.454979,0.45205100000000004,0.45447600000000005,0.453801,0.416058,0.416058
1392,eat,___eat____,___it_____,933.0,4.8,0.642005,0.590667,0.566656,0.549534,0.5163270000000001,0.498737,0.488084,0.479508,0.47304700000000005,0.45090399999999997,0.44333199999999995,0.429758,0.338301,0.338301
1393,eats,___eats___,___its____,93.0,4.194245614035086,0.0,0.0,0.0,0.312297,0.27837,0.277621,0.268662,0.268407,0.263639,0.25330199999999997,0.24191100000000001,0.20563499999999998,0.14388199999999998,0.14388199999999998
1394,eaves,___eaves__,___ivz____,13.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
1395,ebb,___e_bb___,___Eb_____,59.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0982145,0.0982145
1396,ebbed,___e_bbed_,___Ebd____,36.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1397,ebbs,___e_bbs__,___Ebz____,13.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1398,edge,___e_dge__,___EJ_____,1565.0,5.1,0.0,0.430433,0.43878100000000003,0.445424,0.44756599999999996,0.44122799999999995,0.433725,0.431155,0.42485200000000006,0.41860299999999995,0.40865999999999997,0.389081,0.291269,0.291269
1399,eel,___eel____,___il_____,16.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
1400,eels,___eels___,___ilz____,15.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0619664,0.0619664
1401,egg,___e_gg___,___eg_____,453.0,4.194245614035086,0.0,0.0,0.363721,0.364438,0.342816,0.34769,0.341387,0.341064,0.340841,0.32753899999999997,0.320117,0.317515,0.29789499999999997,0.29789499999999997
1402,eggs,___e_ggs__,___egz____,480.0,4.194245614035086,0.0,0.466815,0.45251899999999995,0.43072299999999997,0.40721799999999997,0.396876,0.39410100000000003,0.388019,0.382924,0.373209,0.364248,0.367126,0.315252,0.315252
1403,elf,___e_lf___,___Elf____,228.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1404,elk,___e_lk___,___Elk____,129.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394100000000001,0.12383800000000002,0.123805,0.0,0.05
1405,ell,___e_ll___,___El_____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1406,ells,___e_lls__,___Elz____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1407,elm,___e_lm___,___Elm____,65.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14410599999999998,0.12394100000000001,0.12383800000000002,0.143733,0.0,0.05
1408,elms,___e_lms__,___Elmz___,11.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.0619023,0.0,0.05
1409,else,___e_lse__,___Els____,3379.0,1.7,0.0,0.516416,0.516356,0.512444,0.488554,0.478084,0.472429,0.463258,0.457176,0.449157,0.44457299999999994,0.429758,0.38833,0.38833
1410,elves,___e_lves_,___Elvz___,6.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1411,end,___e_nd___,___End____,21222.0,3.0,0.0,0.5368850000000001,0.542824,0.541169,0.5413560000000001,0.5468850000000001,0.551786,0.5512640000000001,0.551473,0.553625,0.554074,0.550234,0.527443,0.527443
1412,ends,___e_nds__,___Endz___,1609.0,4.194245614035086,0.0,0.0,0.0,0.344145,0.355837,0.363125,0.365679,0.365333,0.37096799999999996,0.377243,0.37693000000000004,0.374162,0.36144299999999996,0.36144299999999996
1413,ere,___e_re___,___Er_____,3.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0619664,0.0619664
1414,erg,___e_rg___,___^rg____,15.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1415,err,___e_rr___,___Er_____,63.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1416,etch,___e_tch__,___EtC____,29.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1417,etched,___e_tched,___EtCt___,56.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
1418,eve,___e_ve___,___iv_____,436.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.19705,0.18631099999999998,0.174233,0.196442,0.185757,0.173782,0.17396199999999998,0.17396199999999998
1419,eves,___e_ves__,___ivz____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1420,ewe,___ewe____,___Y______,3.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1421,ewes,___ewes___,___Yz_____,3.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1422,eye,___eye____,___A______,1757.0,6.7,0.0,0.44292,0.44522,0.44677100000000003,0.436253,0.44122799999999995,0.443812,0.44527799999999995,0.44182299999999997,0.43986800000000004,0.436856,0.42218500000000003,0.384778,0.384778
1423,eyes,___eyes___,___Az_____,1307.0,4.194245614035086,0.0,0.6007,0.599014,0.59486,0.565593,0.559234,0.5531119999999999,0.548161,0.540405,0.522439,0.51245,0.49056400000000006,0.387162,0.387162
1424,face,__fa_ce___,__fes_____,8824.0,6.4,0.0,0.563264,0.5636899999999999,0.560701,0.532552,0.532802,0.531296,0.527623,0.525018,0.513736,0.504938,0.488332,0.43786,0.43786
1425,fact,__fa_ct___,__f@kt____,8831.0,2.6,0.0,0.0,0.43728599999999995,0.465445,0.478491,0.48523900000000003,0.48651700000000003,0.48916000000000004,0.492205,0.504728,0.504938,0.514306,0.534956,0.534956
1426,facts,__fa_cts__,__f@kts___,1279.0,4.194245614035086,0.0,0.0,0.0,0.366077,0.403215,0.408054,0.41118699999999997,0.409879,0.40961000000000003,0.41608500000000004,0.417425,0.429758,0.42799499999999996,0.42799499999999996
1427,fad,__fa_d____,__f@d_____,134.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
1428,fade,__fa_de___,__fed_____,213.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.123805,0.160181,0.160181
1429,fades,__fa_des__,__fedz____,64.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1430,fads,__fa_ds___,__f@dz____,53.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0982145,0.0982145
1431,fag,__fa_g____,__f@g_____,3.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1432,fags,__fa_gs___,__f@gz____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1433,fail,__fail____,__fel_____,1332.0,3.1,0.0,0.0,0.0,0.0,0.23766500000000002,0.243222,0.259213,0.28093,0.276766,0.284132,0.283896,0.29433899999999996,0.331988,0.331988
1434,failed,__failed__,__feld____,6272.0,4.194245614035086,0.0,0.0,0.0,0.0,0.309254,0.33353299999999997,0.33731,0.346846,0.352048,0.346102,0.347657,0.343842,0.36896,0.36896
1435,fails,__fails___,__felz____,872.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174233,0.20586100000000002,0.221977,0.241846,0.29789499999999997,0.29789499999999997
1436,faint,__faint___,__fent____,104.0,4.6,0.0,0.0,0.0,0.0,0.27837,0.285436,0.292191,0.291914,0.28821199999999997,0.272194,0.26761,0.241846,0.17396199999999998,0.17396199999999998
1437,fair,__fair____,__fEr_____,3029.0,3.8,0.0,0.43132,0.398412,0.38766,0.379996,0.38410700000000003,0.382283,0.381922,0.380402,0.382353,0.37693000000000004,0.37141399999999997,0.344198,0.344198
1438,faith,__faith___,__feT_____,1147.0,3.5,0.0,0.0,0.0,0.0,0.24387899999999998,0.264454,0.281196,0.2884,0.30747199999999997,0.312603,0.3176,0.327179,0.331988,0.331988
1439,faiths,__faiths__,__feTs____,21.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1440,fake,__fa_ke___,__fek_____,246.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394100000000001,0.12383800000000002,0.09811289999999999,0.0,0.05
1441,fall,__fa_ll___,__fal_____,9925.0,4.8,0.0,0.47813100000000003,0.47093199999999996,0.46268100000000006,0.45243500000000003,0.444471,0.443812,0.442112,0.444363,0.442441,0.441438,0.436738,0.40710999999999997,0.40710999999999997
1442,falls,__fa_lls__,__falz____,1366.0,4.194245614035086,0.0,0.0,0.0,0.353933,0.360888,0.354879,0.349024,0.343033,0.346619,0.33200999999999997,0.34005,0.32944,0.304062,0.304062
1443,false,__fa_lse__,__fals____,1925.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1444,fame,__fa_me___,__fem_____,371.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.19705,0.206304,0.21470300000000003,0.229318,0.235748,0.253023,0.196429,0.196429
1445,fan,__fa_n____,__f@n_____,470.0,6.0,0.0,0.0,0.0,0.0,0.0,0.21536599999999997,0.230028,0.23645100000000002,0.248252,0.229318,0.221977,0.20563499999999998,0.12393299999999999,0.12393299999999999
1446,fang,__fa_ng___,__f@ng____,38.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1447,fangs,__fa_ngs__,__f@ngz___,10.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16053599999999998,0.16043,0.0,0.0,0.0,0.0,0.05
1448,fans,__fa_ns___,__f@nz____,860.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.21536599999999997,0.230028,0.22981100000000002,0.21470300000000003,0.229318,0.235748,0.20563499999999998,0.185899,0.185899
1449,far,__fa_r____,__far_____,17233.0,3.5,0.0,0.5480520000000001,0.5440010000000001,0.548229,0.55018,0.546477,0.545667,0.542877,0.541469,0.53317,0.529454,0.5261600000000001,0.511095,0.511095
1450,farce,__fa_rce__,__fars____,73.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1451,fare,__fa_re___,__fEr_____,1462.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.18648699999999999,0.18631099999999998,0.174233,0.173973,0.17382899999999998,0.123805,0.14388199999999998,0.14388199999999998
1452,fares,__fa_res__,__fErz____,1592.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1453,farm,__fa_rm___,__farm____,4912.0,6.2,0.0,0.45731700000000003,0.43878100000000003,0.435388,0.448808,0.44821400000000006,0.446937,0.44081400000000004,0.43719600000000003,0.43023100000000003,0.42463999999999996,0.41037299999999993,0.393955,0.393955
1454,farms,__fa_rms__,__farmz___,730.0,4.194245614035086,0.0,0.0,0.0,0.30304000000000003,0.33660300000000004,0.358269,0.377083,0.378054,0.373766,0.36898400000000003,0.365749,0.364149,0.327517,0.327517
1455,fart,__fa_rt___,__fart____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1456,fast,__fa_st___,__f@st____,4058.0,3.0,0.0,0.542371,0.492623,0.48229799999999995,0.45927799999999996,0.446362,0.44057399999999997,0.43331400000000003,0.42639499999999997,0.412612,0.404898,0.39569899999999997,0.364526,0.364526
1457,fat,__fa_t____,__f@t_____,1127.0,5.8,0.0,0.0,0.394882,0.393849,0.377308,0.374921,0.371562,0.371211,0.369535,0.36302199999999996,0.359586,0.35286999999999996,0.331988,0.331988
1458,fate,__fa_te___,__fet_____,790.0,3.0,0.0,0.0,0.0,0.0,0.0,0.223181,0.230028,0.248415,0.25368,0.267832,0.26761,0.262957,0.229303,0.229303
1459,fates,__fa_tes__,__fets____,30.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1460,fault,__fault___,__falt____,556.0,2.1,0.0,0.0,0.0,0.0,0.27837,0.277621,0.273037,0.263812,0.263639,0.276353,0.271968,0.262957,0.276335,0.276335
1461,faults,__faults__,__falts___,105.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.174512,0.16053599999999998,0.174233,0.173973,0.185757,0.196226,0.196429,0.196429
1462,faun,__faun____,__fan_____,2.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1463,fauns,__fauns___,__fanz____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1464,fawn,__fawn____,__fan_____,43.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0,0.05
1465,fawned,__fawned__,__fand____,4.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1466,fawns,__fawns___,__fanz____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1467,faze,__fa_ze___,__fez_____,23.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1468,fazed,__fa_zed__,__fezd____,26.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1469,fear,__fear____,__fir_____,4321.0,2.9,0.0,0.0,0.394882,0.40718200000000004,0.41198500000000005,0.42052399999999995,0.416516,0.414382,0.414984,0.41082399999999997,0.410483,0.402848,0.40026799999999996,0.40026799999999996
1470,fears,__fears___,__firz____,3193.0,4.194245614035086,0.0,0.0,0.0,0.0,0.24387899999999998,0.243222,0.236675,0.24263200000000001,0.236296,0.242112,0.24767600000000004,0.262957,0.263229,0.263229
1471,feast,__feast___,__fist____,93.0,5.5,0.0,0.0,0.0,0.0,0.24387899999999998,0.24901900000000002,0.254087,0.248415,0.242473,0.25330199999999997,0.22912800000000003,0.196226,0.0982145,0.0982145
1472,feasts,__feasts__,__fists___,13.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.0619023,0.0,0.05
1473,feat,__feat____,__fit_____,136.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14389100000000002,0.143772,0.123805,0.12393299999999999,0.12393299999999999
1474,feats,__feats___,__fits____,38.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.123805,0.0982145,0.0982145
1475,fed,__fe_d____,__fEd_____,8405.0,3.4,0.0,0.0,0.0,0.32069699999999995,0.317573,0.314037,0.321375,0.31854699999999997,0.325702,0.322832,0.32726700000000003,0.33164499999999997,0.315252,0.315252
1476,fee,__fee_____,__fi______,2802.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174347,0.174233,0.21438200000000002,0.22912800000000003,0.24760900000000002,0.287763,0.287763
1477,feed,__feed____,__fid_____,988.0,4.4,0.0,0.0,0.38201799999999997,0.379631,0.392352,0.388963,0.390716,0.390346,0.386579,0.377243,0.372899,0.367126,0.312583,0.312583
1478,feeds,__feeds___,__fidz____,117.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.174512,0.174347,0.16043,0.14389100000000002,0.12383800000000002,0.123805,0.160181,0.160181
1479,feel,__feel____,__fil_____,4605.0,2.9,0.0,0.558689,0.550758,0.5446529999999999,0.5230640000000001,0.514061,0.510622,0.506758,0.502588,0.489993,0.481407,0.474941,0.44912799999999997,0.44912799999999997
1480,feels,__feels___,__filz____,978.0,4.194245614035086,0.0,0.0,0.0,0.34618899999999997,0.320184,0.30243200000000003,0.288673,0.2884,0.291723,0.291288,0.276124,0.280019,0.309832,0.309832
1481,fees,__fees____,__fiz_____,4824.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160191,0.17382899999999998,0.18570699999999998,0.258395,0.258395
1482,feet,__feet____,__fit_____,2924.0,6.7,0.0,0.545255,0.544931,0.548666,0.545033,0.546272,0.542549,0.5398970000000001,0.538674,0.529415,0.520438,0.5032220000000001,0.408973,0.408973
1483,feign,__feign___,__fen_____,9.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1484,feigned,__feigned_,__fend____,7.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1485,feigns,__feigns__,__fenz____,3.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1486,feint,__feint___,__fent____,6.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1487,feints,__feints__,__fents___,5.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1488,fell,__fe_ll___,__fEl_____,21296.0,3.7,0.0,0.507548,0.476979,0.469179,0.44756599999999996,0.44188599999999995,0.43721499999999996,0.428943,0.419228,0.41172299999999995,0.399962,0.380684,0.32519499999999996,0.32519499999999996
1489,felt,__fe_lt___,__fElt____,2729.0,3.1,0.0,0.568431,0.5668380000000001,0.556797,0.534478,0.5232600000000001,0.519526,0.516541,0.506112,0.498514,0.49106400000000006,0.472725,0.4194,0.4194
1490,fence,__fe_nce__,__fEns____,262.0,6.6,0.0,0.0,0.389952,0.373855,0.33220900000000003,0.33569699999999997,0.323832,0.32352600000000004,0.318339,0.301051,0.291047,0.258128,0.14388199999999998,0.14388199999999998
1491,fern,__fe_rn___,__f^rn____,19.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394100000000001,0.0981393,0.0619023,0.0,0.05
1492,ferns,__fe_rns__,__f^rnz___,14.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.19705,0.196864,0.196735,0.185911,0.196279,0.196226,0.14388199999999998,0.14388199999999998
1493,fetch,__fe_tch__,__fEtC____,434.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18648699999999999,0.18631099999999998,0.18618900000000002,0.173973,0.160058,0.123805,0.0,0.05
1494,fetched,__fe_tched,__fEtCt___,135.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981393,0.0619023,0.0,0.05
1495,fete,__fe_te___,__fet_____,17.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1496,fetes,__fe_tes__,__fets____,5.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1497,feud,__feud____,__fYd_____,274.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09811289999999999,0.0619664,0.0619664
1498,feuds,__feuds___,__fYdz____,35.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1499,few,__few_____,__fY______,17977.0,2.7,0.0,0.5568850000000001,0.575512,0.575643,0.580767,0.5806140000000001,0.579334,0.580864,0.5799350000000001,0.5759920000000001,0.5735,0.571434,0.557172,0.557172
1500,fez,__fe_z____,__fEz_____,9.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1501,fib,__fi_b____,__fIb_____,1.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1502,fief,__fief____,__fif_____,3.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1503,fiefs,__fiefs___,__fifs____,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1504,field,__field___,__fild____,4602.0,6.5,0.0,0.46741499999999997,0.450585,0.45133500000000004,0.450034,0.450625,0.457363,0.458017,0.45878900000000006,0.458636,0.464875,0.46717,0.47971099999999994,0.47971099999999994
1505,fields,__fields__,__fildz___,1983.0,4.194245614035086,0.0,0.0,0.399559,0.408209,0.41651099999999996,0.411797,0.409337,0.408012,0.410529,0.40619099999999997,0.41138100000000005,0.41391000000000006,0.398213,0.398213
1506,fiend,__fiend___,__find____,8.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1507,fiends,__fiends__,__findz___,7.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1508,fierce,__fierce__,__firs____,514.0,3.6,0.0,0.0,0.0,0.0,0.282373,0.285436,0.285012,0.28474299999999997,0.276766,0.267832,0.26761,0.24760900000000002,0.17396199999999998,0.17396199999999998
1509,fife,__fi_fe___,__fAf_____,7.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1510,fifes,__fi_fes__,__fAfs____,1.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1511,fifth,__fi_fth__,__fIfT____,2095.0,4.4,0.0,0.0,0.0,0.29973299999999997,0.27418000000000003,0.281613,0.281196,0.28474299999999997,0.28821199999999997,0.28778200000000004,0.30080100000000004,0.297586,0.312583,0.312583
1512,fig,__fi_g____,__fIg_____,41.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1513,fight,__fi_ght__,__fAt_____,5184.0,4.8,0.0,0.446734,0.42348199999999997,0.418807,0.424126,0.42847700000000005,0.420727,0.420329,0.413228,0.402303,0.398941,0.387929,0.329781,0.329781
1514,fights,__fi_ghts_,__fAts____,420.0,4.194245614035086,0.0,0.0,0.0,0.0,0.22378299999999998,0.21536599999999997,0.215047,0.206304,0.18618900000000002,0.196442,0.196279,0.18570699999999998,0.12393299999999999,0.12393299999999999
1515,figs,__fi_gs___,__fIgz____,9.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1516,filch,__fi_lch__,__fIlC____,1.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1517,filched,__fi_lched,__fIlCt___,3.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1518,file,__fi_le___,__fAl_____,2523.0,5.8,0.0,0.0,0.0,0.0,0.255151,0.289102,0.30502399999999996,0.298554,0.30453600000000003,0.309852,0.3176,0.324859,0.327517,0.327517
1519,filed,__fi_led__,__fAld____,10100.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.174512,0.174347,0.196735,0.196442,0.214205,0.253023,0.263229,0.263229
1520,files,__fi_les__,__fAlz____,606.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.174512,0.18631099999999998,0.18618900000000002,0.185911,0.196279,0.22191799999999998,0.24786599999999998,0.24786599999999998
1521,fill,__fi_ll___,__fIl_____,1608.0,3.5,0.0,0.0,0.0,0.35933699999999996,0.371677,0.380285,0.372975,0.375379,0.380402,0.37457399999999996,0.374263,0.378132,0.33414299999999997,0.33414299999999997
1522,filled,__fi_lled_,__fIld____,1803.0,4.194245614035086,0.0,0.459296,0.44452700000000006,0.46324,0.459826,0.455262,0.460057,0.456383,0.453294,0.446773,0.44015299999999996,0.429758,0.37039099999999997,0.37039099999999997
1523,fills,__fi_lls__,__fIlz____,317.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.174512,0.18631099999999998,0.196735,0.185911,0.196279,0.196226,0.14388199999999998,0.14388199999999998
1524,film,__fi_lm___,__fIlm____,4016.0,6.0,0.0,0.0,0.0,0.0,0.312114,0.296014,0.29883699999999996,0.304736,0.318339,0.32753899999999997,0.335989,0.33164499999999997,0.331988,0.331988
1525,films,__fi_lms__,__fIlmz___,1410.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16053599999999998,0.174233,0.196442,0.214205,0.21414699999999998,0.258395,0.258395
1526,filth,__fi_lth__,__fIlT____,19.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619023,0.0619664,0.0619664
1527,filths,__fi_lths_,__fIlTs___,0.0,4.194245614035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1528,fin,__fi_n____,__fIn_____,69.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394100000000001,0.12383800000000002,0.123805,0.0619664,0.0619664
1529,finch,__fi_nch__,__fInC____,29.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1530,find,__fi_nd___,__fAnd____,8820.0,2.5,0.664537,0.627397,0.617682,0.615232,0.603889,0.597176,0.592008,0.5883510000000001,0.585412,0.576418,0.569635,0.563839,0.527443,0.527443
1531,finds,__fi_nds__,__fAndz___,1290.0,4.194245614035086,0.0,0.0,0.0,0.0,0.255151,0.259598,0.259213,0.263812,0.263639,0.272194,0.276124,0.290968,0.309832,0.309832
